Processing 866 markdown files...
path,size,lines,last_modified,location,suggested_state,topic,notes
"docs/archive/completed-features/SMART_MONEY_SYSTEM_COMPLETE.md",9883,345,2025-10-29,docs,historical,general,"Marked as "complete""
"docs/archive/completed-features/SMART_SCORING_COMPLETE.md",12277,421,2025-10-29,docs,historical,general,"Marked as "complete""
"docs/archive/completed-features/STRATEGY_BUILDER_COMPLETE.md",7741,245,2025-10-29,docs,historical,general,"Marked as "complete""
"docs/archive/completed-features/STRATEGY_POSITION_TRACKING_COMPLETE.md",8708,276,2025-10-29,docs,historical,general,"Marked as "complete""
"docs/archive/completed-features/STRATEGY_REBUILD_COMPLETE.md",9901,342,2025-10-29,docs,historical,general,"Marked as "complete""
"docs/archive/completed-features/TIER1_METRICS_COMPLETE.md",14407,526,2025-10-29,docs,historical,general,"Marked as "complete""
"docs/archive/completed-features/TSI_SYSTEM_COMPLETE.md",9603,388,2025-10-29,docs,historical,general,"Marked as "complete""
"docs/archive/DOCUMENTATION_ORGANIZATION.md",4899,165,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/AUDITED_PNL_REPORT.md",5861,170,2025-10-29,docs,historical,pnl,""
"docs/archive/historical-status/BLOCKED_WALLETS_COVERAGE_REPORT.md",8870,253,2025-10-29,docs,historical,coverage,""
"docs/archive/historical-status/CASCADIAN_STATUS_UPDATE_2025-10-27.md",31068,971,2025-10-29,docs,historical,general,"Numbered iteration"
"docs/archive/historical-status/CATEGORY_OMEGA_STATUS.md",7664,202,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/COPY_TRADING_MIGRATION_REPORT.md",11024,348,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/COPY_TRADING_MIGRATION_STATUS_REPORT.md",12422,420,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/COPY_TRADING_STATUS_UPDATE.md",18868,560,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/DATABASE_TRUE_STATE_REPORT.md",9993,306,2025-10-29,docs,historical,database,""
"docs/archive/historical-status/DETAIL_PAGES_AUDIT_REPORT.md",9136,266,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/ENRICHMENT_BUG_REPORT.md",6344,204,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/FINAL_COPY_TRADING_STATUS.md",18777,543,2025-10-29,docs,historical,general,"Marked as "final""
"docs/archive/historical-status/INTEGRATION_STATUS.md",10490,367,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/METRICS_PHASE2_REPORT.md",9472,238,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/MIGRATION_STATUS.md",6506,243,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/PATH_B_PROGRESS_REPORT_2025-10-26.md",16560,516,2025-10-29,docs,historical,general,"Numbered iteration"
"docs/archive/historical-status/PHASE1_VERIFICATION_REPORT.md",14261,393,2025-10-29,docs,historical,general,""
"docs/archive/historical-status/WALLET_BUBBLE_CHART_STATUS_REPORT.md",19221,573,2025-10-29,docs,historical,wallet,""
"docs/archive/historical-status/WALLET_PIPELINE_REPORT.md",21528,770,2025-10-29,docs,historical,wallet,""
"docs/archive/historical-status/WATCHLIST_SIGNAL_STATUS.md",12425,358,2025-10-29,docs,historical,general,""
"docs/archive/session-reports/SESSION_2_SUMMARY.md",9427,348,2025-10-29,docs,historical,general,""
"docs/archive/session-reports/SESSION_COMPLETE_2025-10-25.md",13800,472,2025-10-29,docs,historical,general,"Marked as "complete"; Numbered iteration"
"docs/archive/session-reports/SESSION_REPORT_2025-10-25.md",37266,1326,2025-10-29,docs,historical,general,"Numbered iteration"
"docs/archive/session-reports/SESSION_REPORT_2025-10-26.md",22872,814,2025-10-29,docs,historical,general,"Numbered iteration"
"docs/archive/session-reports/WALLET_METRICS_FIX_SESSION_REPORT.md",20895,650,2025-10-29,docs,historical,wallet,""
"app/api/cron/strategy-executor/README.md",6908,282,2025-10-26,root,canonical,general,""
"ARCHITECTURE_OVERVIEW.md",18077,442,2025-11-06,root,canonical,architecture,""
"CLAUDE.md",26869,642,2025-11-06,root,canonical,general,""
"components/insider-activity-interface/README.md",8960,285,2025-10-22,root,canonical,general,""
"components/node-config-panel/README.md",5366,169,2025-10-22,root,canonical,general,""
"data/README.md",1506,51,2025-10-29,root,canonical,general,""
"DATABASE_CLEANUP_QUICK_START.md",7420,283,2025-11-07,root,canonical,database,""
"DATABASE_FIXES_QUICK_START.md",5887,218,2025-11-07,root,canonical,database,""
"ERC1155_RECOVERY_QUICK_START.md",6681,246,2025-11-08,root,canonical,blockchain,""
"lib/polymarket/README.md",15633,581,2025-10-23,root,canonical,general,""
"lib/strategy-builder/README.md",12886,477,2025-10-25,root,canonical,general,""
"lib/trading/README.md",10772,431,2025-10-29,root,canonical,general,""
"migrations/supabase/README.md",1718,67,2025-10-29,root,canonical,general,""
"OPERATIONAL_GUIDE.md",6761,300,2025-11-06,root,canonical,general,""
"PHASE_1_QUICK_START.md",5787,218,2025-11-07,root,canonical,general,""
"PIPELINE_QUICK_START.md",6007,248,2025-11-06,root,canonical,pipeline,""
"PNL_COVERAGE_QUICK_START.md",7782,263,2025-11-08,root,canonical,pnl,""
"POLYMARKET_QUICK_START.md",7401,287,2025-11-06,root,canonical,api,""
"QUICK_START_PAYOUT_VECTORS.md",9514,346,2025-11-09,root,canonical,general,""
"REALIZED_PNL_QUICK_START.md",8664,282,2025-11-07,root,canonical,pnl,""
"supabase/README.md",9299,443,2025-10-23,root,canonical,general,""
".task-group-12-completion-summary.md",13044,407,2025-10-27,root,historical,general,"Numbered iteration"
"API_DISCOVERY_EXECUTIVE_SUMMARY.md",11654,445,2025-11-09,root,historical,api,""
"API_INTEGRATION_QUICK_SUMMARY.md",4752,175,2025-11-09,root,historical,api,""
"API_RESEARCH_EXECUTIVE_SUMMARY.md",7511,272,2025-11-10,root,historical,api,""
"API_SCHEMA_IMPLEMENTATION_SUMMARY.md",15866,538,2025-11-09,root,historical,database,""
"API_SWEEP_EXECUTIVE_SUMMARY.md",4341,147,2025-11-10,root,historical,api,""
"AUDIT_FIX_SUMMARY.md",8287,255,2025-11-06,root,historical,general,""
"BACKFILL_ANSWER_EXECUTIVE_SUMMARY.md",4340,151,2025-11-10,root,historical,backfill,""
"CLICKHOUSE_SUMMARY.md",2265,68,2025-11-07,root,historical,general,""
"CONSOLIDATION_EXECUTIVE_SUMMARY.md",7958,232,2025-11-07,root,historical,general,""
"CONTINUATION_SESSION_SUMMARY.md",7582,203,2025-11-07,root,historical,general,""
"CONVERSATION_MINING_COMPLETE_SUMMARY.md",21381,522,2025-11-08,root,historical,general,"Marked as "complete""
"COVERAGE_GAP_ROOT_CAUSE_FINAL.md",7017,255,2025-11-10,root,historical,coverage,"Marked as "final""
"DATA_RECOVERY_EXECUTIVE_SUMMARY.md",7359,215,2025-11-08,root,historical,general,""
"data/dimension-enrichment-summary.md",5061,168,2025-10-27,root,historical,general,""
"data/FLOW_PAGE_SUMMARY.md",10192,247,2025-10-28,root,historical,general,""
"data/PIPELINE_STATUS.md",7346,202,2025-10-27,root,historical,pipeline,""
"DATABASE_AUDIT_EXECUTIVE_SUMMARY.md",8276,271,2025-11-10,root,historical,database,""
"DATABASE_AUDIT_FINAL_ANSWER.md",8247,293,2025-11-10,root,historical,database,"Marked as "final""
"DATABASE_AUDIT_QUICK_SUMMARY.md",3523,105,2025-11-10,root,historical,database,""
"DATABASE_EXPLORATION_SUMMARY.md",13392,368,2025-11-07,root,historical,database,""
"DUNE_BACKFILL_EXECUTIVE_SUMMARY.md",4917,162,2025-11-07,root,historical,backfill,""
"EXECUTIVE_SUMMARY_NEXT_STEPS.md",2803,82,2025-11-09,root,historical,general,""
"EXECUTIVE_SUMMARY_RESOLUTION_COVERAGE.md",8268,293,2025-11-10,root,historical,resolution,""
"FINAL_ANSWER_PNL_FIX.md",12675,450,2025-11-07,root,historical,pnl,"Marked as "final""
"FINAL_COVERAGE_VERDICT.md",7169,225,2025-11-08,root,historical,coverage,"Marked as "final""
"FINAL_DATA_DIAGNOSIS.md",9476,328,2025-11-10,root,historical,general,"Marked as "final""
"FINAL_DATABASE_SCHEMA.md",33522,1083,2025-11-09,root,historical,database,"Marked as "final""
"FINAL_DIAGNOSIS_AND_PATH_FORWARD.md",8410,295,2025-11-08,root,historical,general,"Marked as "final""
"FINAL_DIAGNOSIS_CONDITION_ID.md",10001,348,2025-11-08,root,historical,condition-id,"Marked as "final""
"FINAL_DIAGNOSIS.md",2925,90,2025-11-09,root,historical,general,"Marked as "final""
"FINAL_PROOF_PNL_BROKEN.md",10499,359,2025-11-07,root,historical,pnl,"Marked as "final""
"FINAL_SCHEMA_VISUAL_DIAGRAM.md",31416,638,2025-11-07,root,historical,database,"Marked as "final""
"FINAL_SESSION_SUMMARY.md",9736,300,2025-11-07,root,historical,general,"Marked as "final""
"FINAL_TABLE_COMPARISON.md",5676,179,2025-11-08,root,historical,general,"Marked as "final""
"FINAL-ANSWER-WHY-THIS-IS-HARD.md",6219,193,2025-11-09,root,historical,general,"Marked as "final""
"GATE_B_EXECUTIVE_SUMMARY.md",6571,222,2025-11-08,root,historical,general,""
"GOLDSKY_BACKFILL_SYSTEM_SUMMARY.md",13993,547,2025-11-09,root,historical,backfill,""
"IMPLEMENTATION_SUMMARY.md",6230,189,2025-11-06,root,historical,general,""
"JOIN_BUG_FINAL_VERDICT.md",5664,195,2025-11-09,root,historical,general,"Marked as "final""
"lib/strategy-builder/IMPLEMENTATION_SUMMARY.md",15262,546,2025-10-25,root,historical,general,""
"MAIN_AGENT_FINAL_RECOMMENDATION.md",9078,351,2025-11-07,root,historical,agent-work,"Marked as "final""
"MAPPING_TABLES_FINAL_SUMMARY.md",7554,221,2025-11-07,root,historical,general,"Marked as "final""
"MARKET_ID_FIX_SUMMARY.md",12992,437,2025-11-07,root,historical,market,""
"OPTION_B_BACKFILL_SUMMARY.md",8784,299,2025-11-09,root,historical,backfill,""
"PATH_B_SUMMARY.md",6911,239,2025-11-07,root,historical,general,""
"PAYOUT_BACKFILL_EXECUTIVE_SUMMARY.md",9377,323,2025-11-08,root,historical,backfill,""
"PAYOUT_VECTOR_FINAL_SUMMARY.md",10085,314,2025-11-09,root,historical,general,"Marked as "final""
"PHASE_2_BREAKTHROUGH_SUMMARY.md",5418,156,2025-11-07,root,historical,general,"Important finding"
"PHASE_2_COMPLETION_SUMMARY.md",9253,300,2025-11-10,root,historical,general,""
"PHASE_2_FINAL_ESCALATION.md",4115,117,2025-11-07,root,historical,general,"Marked as "final""
"PHASE_2_RESOLUTION_SUMMARY.md",5685,178,2025-11-07,root,historical,resolution,""
"PHASE1_COMPLETE_SUMMARY.md",8398,284,2025-11-10,root,historical,general,"Marked as "complete""
"PIPELINE_EXECUTION_SUMMARY.md",8118,270,2025-11-06,root,historical,pipeline,""
"PIPELINE_REBUILD_SUMMARY.md",12227,427,2025-11-06,root,historical,pipeline,""
"PNL_ENGINE_SUMMARY.md",11686,387,2025-11-06,root,historical,pnl,""
"PNL_FINAL_ROOT_CAUSE.md",12284,403,2025-11-07,root,historical,pnl,"Marked as "final""
"PNL_FINAL_VERIFICATION.md",9202,346,2025-11-07,root,historical,pnl,"Marked as "final""
"PNL_FIX_COMPLETE_SUMMARY.md",8326,315,2025-11-09,root,historical,pnl,"Marked as "complete""
"PNL_FORMULA_SOLUTION_FINAL.md",9096,288,2025-11-07,root,historical,pnl,"Marked as "final""
"PNL_RECONCILIATION_STEP3_EXECUTIVE_SUMMARY.md",8189,273,2025-11-07,root,historical,pnl,""
"POLYMARKET_IMPLEMENTATION_SUMMARY.md",11264,373,2025-11-06,root,historical,api,""
"REDEMPTION_DETECTION_EXECUTIVE_SUMMARY.md",11901,419,2025-11-09,root,historical,general,""
"RESEARCH_COMPLETE_SUMMARY.md",7217,231,2025-11-07,root,historical,general,"Marked as "complete""
"RESEARCH_FINDINGS_SUMMARY.md",10865,360,2025-11-07,root,historical,general,""
"RESOLUTION_COMPLETENESS_EXECUTIVE_SUMMARY.md",10284,315,2025-11-10,root,historical,resolution,"Marked as "complete""
"RESOLUTION_COVERAGE_FINAL_DIAGNOSIS.md",9229,345,2025-11-09,root,historical,resolution,"Marked as "final""
"RESOLUTION_COVERAGE_FINAL.md",2878,104,2025-11-09,root,historical,resolution,"Marked as "final""
"RESOLUTION_DATA_EXECUTIVE_SUMMARY.md",9587,372,2025-11-08,root,historical,resolution,""
"RESOLUTION_GAP_FINAL_SUMMARY.md",5099,164,2025-11-09,root,historical,resolution,"Marked as "final""
"SCHEMA_MAPPING_EXECUTIVE_SUMMARY.md",14143,365,2025-11-07,root,historical,database,""
"SESSION_3_STRATEGIC_PIVOT_SUMMARY.md",8929,293,2025-11-07,root,historical,general,""
"SUBSTREAMS_DECISION_SUMMARY.md",6805,252,2025-11-07,root,historical,general,""
"TABLE_COMPARISON_EXECUTIVE_SUMMARY.md",9306,272,2025-11-08,root,historical,general,""
"THIRD_CLAUDE_BREAKTHROUGH_SUMMARY.md",6639,193,2025-11-07,root,historical,general,"Important finding"
"UNIFIED_RESOLUTIONS_FINAL_SUMMARY.md",5920,191,2025-11-09,root,historical,resolution,"Marked as "final""
"UNREALIZED_PNL_EXECUTIVE_SUMMARY.md",8662,347,2025-11-08,root,historical,pnl,""
"URGENT_FINAL_FIX_SUMMARY.md",7066,236,2025-11-07,root,historical,general,"Marked as "final"; Urgent/critical"
"VERDICT_EXECUTIVE_SUMMARY.md",4540,171,2025-11-09,root,historical,general,""
".claude/agents/agent-os/implementation-verifier.md",5298,129,2025-10-27,root,wip,general,""
".claude/agents/agent-os/implementer.md",3183,48,2025-10-27,root,wip,general,""
".claude/agents/agent-os/product-planner.md",7798,211,2025-10-27,root,wip,general,""
".claude/agents/agent-os/spec-initializer.md",2758,93,2025-10-27,root,wip,general,""
".claude/agents/agent-os/spec-shaper.md",11197,294,2025-10-27,root,wip,general,""
".claude/agents/agent-os/spec-verifier.md",13039,314,2025-10-27,root,wip,general,""
".claude/agents/agent-os/spec-writer.md",4502,140,2025-10-27,root,wip,general,""
".claude/agents/agent-os/tasks-list-creator.md",9201,231,2025-10-27,root,wip,general,""
".claude/agents/database-architect.md",9478,179,2025-10-23,root,wip,database,""
".claude/commands/agent-os/create-tasks.md",1652,41,2025-10-27,root,wip,general,""
".claude/commands/agent-os/implement-tasks.md",2794,56,2025-10-27,root,wip,general,""
".claude/commands/agent-os/orchestrate-tasks.md",7454,181,2025-10-27,root,wip,general,""
".claude/commands/agent-os/plan-product.md",1645,37,2025-10-27,root,wip,general,""
".claude/commands/agent-os/shape-spec.md",1961,53,2025-10-27,root,wip,general,""
".claude/commands/agent-os/write-spec.md",690,23,2025-10-27,root,wip,general,""
"ACTUAL_BREAKTHROUGH_DATABASE_AGENT_FINDINGS.md",8445,286,2025-11-07,root,wip,database,"Important finding"
"ALTERNATIVE_RESOLUTION_API_SWEEP_REPORT.md",17315,547,2025-11-10,root,wip,resolution,""
"ANALYSIS_DELIVERABLES.md",9660,354,2025-11-07,root,wip,general,""
"ANSWER_WHERE_IS_THE_DATA.md",6431,253,2025-11-07,root,wip,general,""
"API_IMPLEMENTATION_GUIDE.md",14965,579,2025-11-09,root,wip,api,""
"API_QUERY_GUIDE.md",6638,280,2025-11-06,root,wip,api,""
"API_QUICK_REFERENCE.md",6872,244,2025-11-09,root,wip,api,"Reference doc"
"API_RESEARCH_INDEX.md",9362,405,2025-11-09,root,wip,api,"Entry point doc"
"API_RESEARCH_REPORT.md",14738,536,2025-11-09,root,wip,api,""
"API_SCHEMA_DEPLOYMENT_CHECKLIST.md",10165,346,2025-11-09,root,wip,database,""
"API_SCHEMA_DESIGN.md",38140,1204,2025-11-09,root,wip,database,""
"API_SCHEMA_QUICK_REFERENCE.md",6334,247,2025-11-09,root,wip,database,"Reference doc"
"AUDIT_INDEX.md",9593,281,2025-11-07,root,wip,general,"Entry point doc"
"BACKFILL_ACTION_CHECKLIST.md",10573,281,2025-11-10,root,wip,backfill,""
"BACKFILL_DECISION.md",4961,209,2025-11-08,root,wip,backfill,""
"BACKFILL_INVESTIGATION_FINAL_REPORT.md",13335,457,2025-11-10,root,wip,backfill,"Marked as "final""
"BACKFILL_INVESTIGATION_REPORT.md",76667,2330,2025-11-10,root,wip,backfill,""
"BACKFILL_OPTIMIZATION_NOTES.md",6120,242,2025-11-10,root,wip,backfill,""
"BACKFILL_PAYOUTS_GUIDE.md",11114,468,2025-11-09,root,wip,backfill,""
"BACKFILL_PLAN.md",6154,184,2025-11-07,root,wip,backfill,""
"BACKFILL_RECOVERY_QUICKSTART.md",6475,233,2025-11-08,root,wip,backfill,""
"BACKFILL_SCRIPTS_REFERENCE.md",11916,299,2025-11-08,root,wip,backfill,"Reference doc"
"BACKFILL_STATUS_REPORT.md",4013,146,2025-11-08,root,wip,backfill,""
"BACKFILL_STATUS_TONIGHT.md",4916,177,2025-11-10,root,wip,backfill,""
"BETTER_APPROACH.md",9195,302,2025-11-10,root,wip,general,""
"BLOCKCHAIN_AUDIT_INDEX.md",10649,335,2025-11-07,root,wip,general,"Entry point doc"
"BLOCKCHAIN_BACKFILL_IMPLEMENTATION.md",9939,406,2025-11-09,root,wip,backfill,""
"BLOCKCHAIN_BACKFILL_NECESSITY_REPORT.md",5851,191,2025-11-08,root,wip,backfill,""
"BLOCKCHAIN_ONCHAIN_DATA_AUDIT.md",23414,745,2025-11-07,root,wip,general,""
"BREAKTHROUGH_ACTUAL_DATABASE_STATE.md",7941,252,2025-11-07,root,wip,database,"Important finding"
"BREAKTHROUGH_FORMAT_MISMATCH.md",3064,118,2025-11-07,root,wip,general,"Important finding"
"BREAKTHROUGH_INVESTIGATION_COMPLETE.md",10963,329,2025-11-09,root,wip,general,"Marked as "complete"; Important finding"
"CASCADIAN_CLICKHOUSE_SCHEMA_ANALYSIS.md",28477,804,2025-11-07,root,wip,database,""
"CASCADIAN_DATABASE_MASTER_REFERENCE.md",23144,719,2025-11-07,root,wip,database,"Reference doc"
"CASCADIAN_TRADE_DATA_INVESTIGATION.md",9850,226,2025-11-07,root,wip,trading,""
"CLARIFICATION_EXIT_PRICES_AND_SIDE_FIELD.md",7485,268,2025-11-07,root,wip,general,""
"CLAUDE_FINAL_CHECKLIST.md",9630,371,2025-11-06,root,wip,general,"Marked as "final""
"CLAUDE_MD_AUDIT_REPORT.md",26243,707,2025-11-06,root,wip,general,""
"CLAUDE_PNL_FIX_GUIDE.md",15093,445,2025-11-09,root,wip,pnl,""
"CLAUDE1_PHASE1_COMPLETION_REPORT.md",11681,384,2025-11-10,root,wip,general,""
"CLICKHOUSE_COMPLETE_TABLE_MAPPING.md",19051,579,2025-11-07,root,wip,general,"Marked as "complete""
"CLICKHOUSE_EXPLORATION.md",26453,913,2025-11-07,root,wip,general,""
"CLICKHOUSE_INDEX.md",9283,299,2025-11-07,root,wip,general,"Entry point doc"
"CLICKHOUSE_INVENTORY_REPORT.md",13294,309,2025-11-07,root,wip,general,""
"CLICKHOUSE_KEY_FINDINGS.md",8188,256,2025-11-07,root,wip,general,""
"CLICKHOUSE_QUICK_REFERENCE.md",10093,334,2025-11-07,root,wip,general,"Reference doc"
"CLICKHOUSE_README.md",9799,297,2025-11-07,root,wip,general,""
"CLICKHOUSE_SCHEMA_REFERENCE.md",6884,234,2025-11-07,root,wip,database,"Reference doc"
"CLOB_BACKFILL_EVIDENCE.md",9697,249,2025-11-08,root,wip,backfill,""
"CLOB_BACKFILL_RECOMMENDATIONS.md",13228,422,2025-11-07,root,wip,backfill,""
"CLOB_FILL_DATA_AUDIT.md",12000,343,2025-11-07,root,wip,general,""
"CLOB_TABLE_INVENTORY.md",13957,483,2025-11-07,root,wip,general,""
"COMPLETE_DATA_COVERAGE_PLAN.md",13562,485,2025-11-10,root,wip,coverage,"Marked as "complete""
"COMPREHENSIVE_CONVERSATION_ANALYSIS.md",23808,567,2025-11-07,root,wip,general,""
"COMPREHENSIVE_COVERAGE_REPORT.md",12787,465,2025-11-08,root,wip,coverage,""
"COMPREHENSIVE_DATABASE_AUDIT_REPORT.md",31870,812,2025-11-07,root,wip,database,""
"COMPREHENSIVE_PNL_FIX_REPORT.md",9960,361,2025-11-07,root,wip,pnl,""
"COMPREHENSIVE_RESOLUTION_SOURCES_AND_APPROACHES.md",24017,743,2025-11-09,root,wip,resolution,""
"CONDITION_ID_BACKFILL_FINAL_REPORT.md",7025,221,2025-11-08,root,wip,backfill,"Marked as "final""
"CONDITION_ID_INVESTIGATION_COMPLETE.md",9217,272,2025-11-08,root,wip,condition-id,"Marked as "complete""
"CONDITION_ID_INVESTIGATION_FINDINGS.md",9195,307,2025-11-08,root,wip,condition-id,""
"CONDITION_ID_INVESTIGATION_INDEX.md",8453,215,2025-11-08,root,wip,condition-id,"Entry point doc"
"CONDITION_ID_JOIN_PATHS.md",14125,449,2025-11-08,root,wip,condition-id,""
"CONDITION_ID_MISMATCH_ROOT_CAUSE_REPORT.md",13378,384,2025-11-07,root,wip,condition-id,""
"CONDITION_ID_QUICK_ACTION_PLAN.md",4751,189,2025-11-08,root,wip,condition-id,""
"CONDITION_ID_QUICK_REFERENCE.md",6421,169,2025-11-08,root,wip,condition-id,"Reference doc"
"CONDITION_ID_RECOVERY_ACTION_PLAN.md",6526,235,2025-11-08,root,wip,condition-id,""
"CONDITION_ID_ROOT_CAUSE_ANALYSIS.md",12474,320,2025-11-08,root,wip,condition-id,""
"CONDITION_ID_SCHEMA_MAPPING.md",27320,831,2025-11-08,root,wip,condition-id,""
"CONVERSATION_ANALYSIS_INDEX.md",10434,301,2025-11-07,root,wip,general,"Entry point doc"
"CONVERSATION_ISSUES_QUICK_REFERENCE.md",13672,380,2025-11-07,root,wip,general,"Reference doc"
"CORRECT_PNL_CALCULATION_ANALYSIS.md",22414,805,2025-11-07,root,wip,pnl,""
"COVERAGE_ANALYSIS_COMPLETE.md",9557,318,2025-11-09,root,wip,coverage,"Marked as "complete""
"COVERAGE_CRISIS_ANALYSIS.md",8160,239,2025-11-08,root,wip,coverage,""
"COVERAGE_SUFFICIENCY_FINAL_REPORT.md",3688,120,2025-11-09,root,wip,coverage,"Marked as "final""
"COVERAGE_VERIFICATION_FINAL_REPORT.md",11418,412,2025-11-10,root,wip,coverage,"Marked as "final""
"CRITICAL_CORRECTION_ERC1155_RECOVERY.md",5680,195,2025-11-07,root,wip,blockchain,"Urgent/critical"
"CRITICAL_REALIZATION.md",6261,232,2025-11-08,root,wip,general,"Urgent/critical"
"CRITICAL_STATUS_AND_FIXES.md",12090,417,2025-11-09,root,wip,general,"Urgent/critical"
"DASHBOARD_REAL_DATA_FIX.md",8662,311,2025-10-29,root,wip,general,""
"DATA_COMPLETENESS_REPORT.md",6789,229,2025-11-10,root,wip,general,"Marked as "complete""
"DATA_DISCOVERY_LOG.md",6154,197,2025-11-06,root,wip,general,""
"DATA_GAP_CRITICAL_FINDINGS.md",7942,266,2025-11-10,root,wip,coverage,"Urgent/critical"
"DATA_RECOVERY_DIAGNOSTIC_REPORT.md",18177,527,2025-11-08,root,wip,general,""
"DATA_SOURCE_ANALYSIS.md",5872,200,2025-11-07,root,wip,general,""
"DATA_STACK_REFERENCE.md",5192,45,2025-11-09,root,wip,general,"Reference doc"
"DATA_TRANSFORMATION_COMPLETE_DOCUMENTATION.md",29489,965,2025-11-07,root,wip,general,"Marked as "complete""
"DATA_TRANSFORMATION_INDEX.md",5887,150,2025-11-07,root,wip,general,"Entry point doc"
"data/INGESTION_FIX_PLAN.md",15669,542,2025-10-27,root,wip,general,""
"data/INVESTOR_CALL_SCRIPT.md",3937,59,2025-10-28,root,wip,general,""
"data/INVESTOR_ONEPAGER.md",6947,141,2025-10-28,root,wip,general,""
"data/OPERATIONS_INGESTION.md",13869,486,2025-10-28,root,wip,general,""
"data/RESOLUTION_ACCURACY_WIRED.md",8425,262,2025-10-28,root,wip,resolution,""
"data/RESOLUTION_HIT_RATE_IMPLEMENTATION.md",6436,214,2025-10-28,root,wip,resolution,""
"DATABASE_AGENT_FINAL_REPORT.md",14197,449,2025-11-07,root,wip,database,"Marked as "final""
"DATABASE_ARCHITECTURE_AUDIT_2025.md",41377,1330,2025-11-08,root,wip,database,""
"DATABASE_ARCHITECTURE_REFERENCE.md",9719,165,2025-11-09,root,wip,database,"Reference doc"
"DATABASE_AUDIT_EXECUTIVE_REPORT.md",10933,330,2025-11-09,root,wip,database,""
"DATABASE_AUDIT_INDEX.md",8114,242,2025-11-10,root,wip,database,"Entry point doc"
"DATABASE_AUDIT_QUICK_REFERENCE.md",8917,305,2025-11-08,root,wip,database,"Reference doc"
"DATABASE_AUDIT_START_HERE.md",9576,328,2025-11-09,root,wip,database,"Entry point doc"
"DATABASE_CLEANUP_PLAN.md",9200,273,2025-11-09,root,wip,database,""
"DATABASE_CLEANUP_STATUS.md",10592,358,2025-11-09,root,wip,database,""
"DATABASE_COMPLETE_EXPLORATION.md",34364,1021,2025-11-07,root,wip,database,"Marked as "complete""
"DATABASE_COMPREHENSIVE_AUDIT_REPORT.md",21880,579,2025-11-08,root,wip,database,""
"DATABASE_EXPLORATION_INDEX.md",10746,295,2025-11-07,root,wip,database,"Entry point doc"
"DATABASE_INCIDENT_REPORT.md",6255,185,2025-11-08,root,wip,database,""
"DATABASE_PROPER_ARCHITECTURE.md",13070,416,2025-11-10,root,wip,database,""
"DATABASE_QUICK_REFERENCE.md",8965,288,2025-10-29,root,wip,database,"Reference doc"
"DATABASE_VERIFICATION_FINAL_REPORT.md",10874,370,2025-11-08,root,wip,database,"Marked as "final""
"DATABASE_VIEW_CLEANUP_PLAN.md",10683,288,2025-11-09,root,wip,database,""
"DATABASE_VS_API_COMPARISON.md",13981,452,2025-11-09,root,wip,database,""
"database-audit-report.md",17183,530,2025-11-10,root,wip,database,""
"DEBRIEFING_PNL_BUG_AND_RESOLUTION_COVERAGE.md",18710,539,2025-10-29,root,wip,pnl,""
"DECISION_REQUIRED_FROM_MAIN_AGENT.md",8626,339,2025-11-07,root,wip,agent-work,""
"DEPLOYMENT_DECISION_FRAMEWORK.md",11463,382,2025-11-07,root,wip,general,""
"DIM_MARKETS_METADATA_GAPS.md",10072,291,2025-11-10,root,wip,coverage,""
"DUNE_ANALYSIS_EXECUTIVE_SUMMARY.md",11561,317,2025-11-07,root,wip,general,""
"DUNE_ANALYSIS_INDEX.md",13523,328,2025-11-07,root,wip,general,"Entry point doc"
"DUNE_ANALYSIS_README.md",12580,349,2025-11-07,root,wip,general,""
"DUNE_ANALYTICS_POLYMARKET_RESEARCH.md",20709,603,2025-11-07,root,wip,api,""
"DUNE_BACKFILL_IMPLEMENTATION_GUIDE.md",17653,635,2025-11-07,root,wip,backfill,""
"DUNE_COMPARISON_ANALYSIS.md",17304,547,2025-11-09,root,wip,general,""
"DUNE_IMPLEMENTATION_CHECKLIST.md",17779,645,2025-11-07,root,wip,general,""
"DUNE_POLYMARKET_SPELLBOOK_ANALYSIS.md",15272,380,2025-11-07,root,wip,api,""
"DUNE_RESEARCH_INDEX.md",10505,335,2025-11-07,root,wip,general,"Entry point doc"
"DUNE_RESEARCH_START_HERE.md",8125,298,2025-11-07,root,wip,general,"Entry point doc"
"DUNE_VS_CASCADIAN_MAPPING.md",17288,372,2025-11-07,root,wip,general,""
"DUNE_VS_SUBSTREAMS_DETAILED_COMPARISON.md",12812,459,2025-11-07,root,wip,general,""
"ENRICHMENT_INVESTIGATION_FINAL.md",6253,178,2025-11-08,root,wip,general,"Marked as "final""
"ENRICHMENT_NEXT_STEPS.md",5605,197,2025-11-08,root,wip,general,""
"ENRICHMENT_SESSION_FINAL_REPORT.md",8692,224,2025-11-08,root,wip,general,"Marked as "final""
